image_path,label
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-974.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-960.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2332.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2454.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-753.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1808.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-747.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2483.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1834.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1820.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2497.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2118.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3206.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-592.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1411.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1377.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3560.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3574.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1363.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-586.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1405.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3212.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2124.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2642.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3548.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2656.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2130.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1439.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-551.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2865.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-237.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-223.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2871.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-545.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-22.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1388.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2681.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2859.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2695.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-579.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-36.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3372.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1565.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-380.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1203.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3414.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3400.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-394.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1217.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1571.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3366.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2078.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1559.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2050.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2736.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3428.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2722.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2044.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-425.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2911.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-343.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-357.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2905.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-431.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2093.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-419.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2939.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2087.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3399.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3616.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2508.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1001.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-182.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1767.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3170.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3164.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1773.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-828.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1015.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-196.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3602.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2534.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2252.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1983.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-800.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1997.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-814.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2246.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3158.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2520.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1029.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-141.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-627.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-633.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1968.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-155.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1798.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1940.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2291.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2285.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1954.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-169.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1955.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2284.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-168.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2290.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1941.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1799.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1969.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-632.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-154.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-140.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-626.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3159.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2247.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-815.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1996.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1028.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2521.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2535.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-801.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1982.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2253.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-829.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1772.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3165.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3603.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-197.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1014.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-183.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1000.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2509.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3171.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1766.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2938.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3398.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2086.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-418.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2092.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2904.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-356.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-430.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-424.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-342.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2910.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2723.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2045.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2051.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1558.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3429.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2737.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1216.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-395.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3401.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2079.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3367.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1570.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1564.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3373.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3415.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1202.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-381.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2694.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-37.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-578.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-23.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2858.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2680.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1389.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2870.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-222.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-544.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-550.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-236.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2864.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2657.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3549.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1438.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2131.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2125.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2643.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1362.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3575.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3213.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1404.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-587.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-1410.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-593.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-3207.png,COVID
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/COVID/images/COVID-2119.png,COVID
